Sentence,Score
"This is despite the fact that the society’s object
may be described as being one of a charitable nature and that it acquires property for
the purpose of achieving those objects.",0.17260498
"The existence of a trust, an author of the trust
and a transfer of the said property as trust property to any trustee cannot be
predicated in such circumstances where a society is involved.",0.082119636
"Further, it cannot be
said that whenever a society acquires property, it declares itself as a trustee in respect
of that property.",0.08501489
"On the contrary, the obligation to use the property for the purposes
of the society is an obligation which is inherent or implicit in the MoA, which is the
basic document constituting the society.",0.09137929
"The same cannot be construed as amounting
to any declaration of trust in respect of a specified property.",0.17514794
iii.,0.39732054
"Thirdly, after clarifying the aforesaid differences in law between a trust and a
society, it was stated that it would not be possible to begin with the assumption that
there is a trust created for public purposes for the invocation of Section 92 of the
CPC, unless some special circumstances are made out.",0.057417013
iv.,0.39282477
"Fourthly, it was stated that one must be able to draw a difference between an act
which is purely and exclusively an activity or concern of the registered society in
contrast to a matter in which an entire community takes any interest or steps, which
may suggest that a specified item of property was dedicated for a public purpose or
for the welfare of the community at large.",0.08494843
"Unless there are indications of a separate
vesting of the society’s property in a trust, effect must be given to the normal
provisions of law which vest the property in the Executive Council.",0.08212
"v. Lastly, while agreeing that a trusteeship can be vested in a ‘committee of persons’
and that they can be treated as trustees for the purposes of Section 92, it was
however, held that the same would be different from the vesting of properties in the
governing body of a society registered under the Societies Registration Act, 1860.",0.073162556
60.,0.48546693
"The relevant observations in Chikka Venkatappa (supra) are reproduced
hereinbelow:
“2.",0.15919544
"[…] There is in Bangalore an association called the Devanga Sangha, which was
registered as a society on the 12th of February 1924 under the Mysore Societies
Registration Act of 1904.",0.10561965
"Like all other societies of that nature, the Sangha is
governed by a Memorandum of Association, a set of Articles of Association and
subsidiary bye-laws framed by the Society.",0.19196612
"The objects of the Sangha set out in the
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
36
 Memorandum are to advance the educational, economic and social welfare of the
members of the Devanga community who are a section of Hindus.",0.099911764
"The membership is
limited to those belonging to the said community and is subject to payment of
donations or periodical subscriptions.",0.070082866
"There are, as in other cases, different classes of
members like Patrons who are called by two different Kannada names ‘Poshaka and
Sahavaka’, Life members.",0.1615482
Hon.,0.8824033
members and ordinary members.,0.6546236
"The management
of affairs of the Sangha is vested in a body called the Executive Council consisting of a
President, four Vice-Presidents, a Secretary, a Treasurer and 50 other members.",0.21983398
"-xxx-
16.",0.46653646
"It is clear that the trust referred to in this section is one actually created for a
public purpose, whether that purpose be a charitable one or a religious one.",0.232845
"The
choice of the words ‘creation of a trust’ obviously has reference to the similar
phraseology adopted in the Indian Trusts Act.",0.07691782
"‘Trust’ is an obligation annexed to the
ownership of property—vide S. 3 of the Act.",0.120789
"A trust is created when the author of the
trust indicates with reasonable certainty by any words or acts an intention on his part
to create thereby a trust, the purpose of the trust, the beneficiary and the trust
property and (unless the trust is declared by will or the author of the trust is himself
to be the trustee) transfers the trust property to the trustee—(vide S. 6 of the Act).",0.12353714
17.,0.42989668
"The question is whether the formation of a society under the Societies
Registration Act to carry out any charitable or useful or social purpose can at all be
regarded as amounting to creation of a trust in the sense mentioned above.",0.082135364
"The
Societies Registration Act is an Act promulgated for the ?",0.15926431
??,0.6663214
"of making provision for
regulating, controlling and improving the legal condition of societies established for
the promotion of literature, science or fine arts or for the diffusion of useful
knowledge or for any charitable purposes.",0.1931448
"The Act of 1960 which was substituted for
the previous Mysore Act No.",0.12498324
"3 of 1904, has, however, limited the object to the mere
provision for registration of literary, scientific, charitable or other societies in the
State of Mysore.",0.10636597
"The manner in which the said objects are given effect to in the two
statutes is the same.",0.24298625
"They enable individuals to get themselves formed into an
incorporated body, like Corporations or Companies with a separate legal personality
conferred upon the incorporated body.",0.14251259
"And express provision is made (in S. 6 of the
Act of 1904 and S. 14 of the Act of 1960) to the effect that the property, moveable or
immoveable, belonging to a Society registered under the Act, unless it is vested
separately in trustees, shall be deemed to be vested for the time being in the
Governing Body of the society.",0.14276496
"S. 7 of the Act of 1904 corresponding to S. 15 of the
Act of 1960 makes provision for the manner in which the societies may sue or be
sued.",0.11657932
"The general provision is that every society registered under the Act may sue or
be sued in the name of President or other office bearer specified for the purpose by
the Rules and Regulations of the Society.",0.09710784
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
37
 18.",0.17816442
"The obvious legal effect of these provisions is that although the object of a society
may be described as a charitable purpose and by its regulations it is empowered to
acquire property and use the same for achieving its objects, the property belongs to
the society and is owned by the society like any other individual, because, the society
is itself invested with the character of a legal person by virtue of the provisions of the
statute.",0.092445455
"It is not property in respect of which it is possible to predicate a trust, an
author of the trust and a transfer of the said property as trust property to any trustee,
nor can it be said that whenever a society acquires property, it declares itself as a
trustee in respect of that property.",0.12216813
"The obligation to use the property for purposes of
the society is an obligation which is inherent or implicit in the Memorandum of
Association which is the basic document constituting the society.",0.07945069
"That does not amount to nor can it be, by any stretch of imagination, read as amounting to any
declaration of trust in respect of a specified property.",0.19515932
19.,0.44575292
"Such being the clear position in law in regard to trusts and in regard to registered societies and
the clear difference between the two, the prima facie opinion in this case should necessarily be that
unless some special circumstances are made out, it is not possible to start with an assumption that
there is a trust created for public purposes, in regard to which the provisions of S. 92 CPC.",0.080800086
"could be
invoked.",0.24607123
"-xxx-
25.",0.4996553
"On the evidence, therefore, there cannot be the slightest doubt that the construction of this
building was purely and exclusively an activity and concern of the registered society called the
Devanga Sangha.",0.07264244
"It was not and cannot be described as a matter in which the entire Devanga
community as community took any interest or any steps in such a way as to make it possible to
suggest that a specified item of property, was dedicated by it, or some members thereof, to public
purpose, viz., some welfare of the community at large.",0.081006244
26.,0.45284924
"[…] All that happens is that the registered society acquires a certain item of property which,
under the law, must be deemed to vest in the governing body unless they take steps to vest it
separately in trustees.",0.09738991
There is no suggestion here of any such separate vesting.,0.17399819
"Hence effect should
be given to the normal provisions of law which vest the property in the Executive Council.",0.08514932
"-xxx-
29.",0.48835668
"The other four-decisions are relied upon to make out one general proposition, namely, that for
the purpose of applying the provisions of S. 92 CPC., it is not obligatory that the trustees should be
individual human beings, but may be statutory committees or statutory bodies including
incorporated bodies.",0.073822655
In T. Sitharama Chetty's case [ILR.,0.18875805
39 Mad.,0.39859632
700.],0.6172479
", it was held that an Area
Committee appointed under one of the provisions of the Madras Endowments Act, which was in
management of a certain temple, may clearly be regarded as a trust for the purpose of S. 92 CPC.",0.097979486
"In
Commissioner, Lucknow Division's case [AIR.",0.15315527
1937 PC.,0.2966072
240.],0.80571795
", there was an unincorporated
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
38
 informal committee of persons who collected subscriptions for a specific purpose.",0.10468999
"In
Gomathinayagam's case [AIR.",0.20805353
1963 Mad.,0.63175684
387.],0.60039264
", the founder of a certain school who had endowed
properties for purposes of the school transferred those properties on trust to a Committee of persons
who got themselves incorporated into a company without any motive of profits under S. 26 of the
Indians Companies Act of 1913 (corresponding to S. 25 of the 1956 Act).",0.08286917
"In all these cares, it was
held that the fact that the trusteeship vested in a Committee of persons, whether incorporated or
not, made no difference to treating them as trustees for the purpose of S. 92 CPC.",0.11270184
"But that does not
carry the plaintiffs' case any further in this case.",0.22370857
"In every one of these decided cases, there was a
clear creation of a trust for public purposes within the meaning of S. 92 CPC.",0.10068702
as explained by us.,0.3570557
"In
every case, there was already either a temple with endowed properties managed by the Area
Committee or an actual transfer of property on trust by the founder of the school in favour of the
Committee or the collection of funds by an informal committee for a specified public purpose
amounting in law to a declaration of trust by themselves.",0.0777531
30.,0.41019294
"But one case which comes very near the present case is that in P. Mahadevayya's case [53 Mys
H.C.R.",0.135315
167] .,0.51478297
"That was a case of a registered society formed for the educational advancement of the
Veerasaiva community which became the victim of serious differences of opinion between its
members resulting in a split threatening to put an end to the useful activities of the society.",0.13026704
"A suit
was filed with the consent of the Deputy Commissioner of the relevant district under S. 92 CPC.",0.13202605
"for
the framing of a scheme.",0.28352755
"The bulk of the reported judgment discusses the facts and there is no
discussion of the legal principles adverted to by us above.",0.17065986
"The Court seems to proceed upon the
assumption that the case was one to which S. 92, CPC.",0.11067965
could be rightly applied.,0.16531816
"There is reference
made to the case reported in T. Sitharama Chetty's case [ILR.",0.10766247
39 Mad.,0.39859632
700.],0.6172479
"at page 175 of the
Mysore High Court Reports.",0.21377133
"The contention disposed of by reference to the said decision was that
according to one of the rules governing the society, no changes in the rules can be made without the
consent of ¾th of the members of the general committee and that as the rules themselves provided
a proper procedure, it was not competent for the Court to interfere and frame a scheme.",0.09604296
"This is what
the Court has stated in rejecting that contention:
“We do not think that there is much substance in this contention.",0.16588806
"The fact that there
is a statutory body or committee which governs an institution does not bar the
jurisdiction of the Court to frame a scheme because the Court is the ultimate
protector of charities and it is the inherent right of the Court always to intervene to
safeguard and preserve a charity whenever it is necessary to do so.",0.108027235
"In Sitharama
Chetty v. S. Subramanja Iyer (ILR.",0.387184
39 Mad.,0.39859632
"700) where a similar contention was raised that the Court ought not to frame a
scheme for a temple when there is a temple committee functioning under a statute,
their Lordships Sir John Wallis and Seshagiri Ayyar repelled the contention and held
that they had jurisdiction to do so.”
31.",0.09618163
"It will be seen that the analogy sought to be drawn between the case in Sitarama Chetty's case
[ILR.",0.07683442
39 Mad.,0.39859617
700.],0.6172479
"and the case before the erstwhile High Court of Mysore may not have been
possible if the great distinction that existed between a temple governed by an Area Committee under
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
39
 the Madras Endowments Act and a society registered under the Societies Registration Act had been
brought to the notice of the Court.",0.07141035
The Area Committee referred to in Sitharama Chetty's case [ILR.,0.114713825
39 Mad.,0.39859632
700.],0.6172479
"is certainly not the same as the governing body of a society registered under the
Societies Registration Act.",0.14357722
32.,0.43110746
As the ruling relied upon did not discuss the principle of law ?,0.18631907
??,0.6663214
"before us we do not consider it
to be a clear authority in support of the proposition sought to be made by Mr. Nagaraja Rao on
behalf of the plaintiffs.",0.1060323
"If the decision should be regarded as laying down by implication, that even in
the case of an ordinary society registered under the Societies Registration Act, a matter exclusively
and completely governed by the provisions of the said Act and the general law, can be brought
within the scope of S. 92 CPC.",0.089957945
"as if the position is clearly one of creation of a trust for public
purposes, with respect, we find ourselves unable to agree with it.” (Emphasis supplied)
61.",0.075941384
"On the other hand, the High Court of Bombay in Shri Dnyaneshwar Madhuradwait Sampradayik
Mandal, Amravati v. Charity Commissioner, Bombay and another reported in 1980 SCC OnLine
Bom 120 while dealing with Section 2(13) of the Bombay Public Trusts Act, 1950 observed that a
society registered under the Societies Registration Act, 1860 having an object which is religious or
charitable or both, would be covered by the definition of a ‘public trust’ under Section 2(13).",0.1053257
"However, the said observation was made since the aforesaid State legislation which governed public
trusts explicitly included societies functioning for a public purpose of a religious or charitable nature
within the definition of a ‘public trust’.",0.12083505
"The relevant observations are thus:
“7.",0.23396786
"Section 2(13) of the Bombay Public Trusts Act, 1950 which defines “public trust” is
in the following terms:
“2(13) “public trust” means an express or constructive trust for either a public,
religious or charitable purpose or both and includes a temple, a math, a wakf, church
synagogue, agiary or other place of public religious worship, a dharmada or any other
religious or charitable endowment and a society formed either for a religious or
charitable purpose or for both and registered under the Societies Registration Act,
1860.”
8.",0.20703144
"The present case falls under the last clause of this definition and satisfies both the
conditions, namely, that it is a registered society under the Societies Registration Act
and as pointed out above, the society was formed for a religious purpose.” (Emphasis
supplied)
62.",0.0742856
In Board of Governors St. Thomas School and Others v. A.K.,0.35424826
"George and another reported in
1984 SCC OnLine Cal 56 leave to institute a suit under Section 92 of the CPC pertaining to St.
Thomas School, a statutory body constituted under the St. Thomas School Act, 1923 was sought on
the allegation that the Board of Governors were not properly constituted and that the trust property
was not being properly managed by the trustees i.e., the Board of Governors of the said school.",0.057518993
Leave was granted ex-parte on the ground that the school constituted a public charitable trust.,0.12878178
"While holding that the school was not a public charitable trust, the High Court of Calcutta observed
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
40
 that the fact that a provision under the St. Thomas School Act, 1923 provided that all the property
vested in the Governors by itself was not sufficient to lead to the conclusion that they were held in
trust or that a charitable trust of a public nature was created.",0.052024364
"The relevant observations are thus:
“11.",0.19585124
"As regards the next contention that there is no public charitable trust in respect
of the St. Thomas School which is expressly governed by the said St. Thomas School
Act 1923, it was tried to be contended on behalf of the respondents by referring to
Section 11 of the said Act that all the property vested in the Governors by or under
this Act should be deemed to be held in Trust, thereby meaning constructive
charitable trust of a public nature.",0.073357485
"This contention, in our opinion, is totally devoid of
any merit in view of the fact that Section 11 of the said Act does not at all either
expressly or impliedly purport to create a charitable trust of a public nature.",0.12359424
"St.
Thomas School and its property have to be administered in accordance with the
provisions of St. Thomas School Act 1923 and if there is any breach of the provision
of the Act then the remedy is to be sought under the said Act.",0.098269664
"The mode of
constitution of the Board of Governors had been specifically laid down in S. 2 of the
said Act.",0.19803603
"In these circumstances the contention that the St. Thomas School is a public
charitable trust cannot be sustained.",0.10711353
"Hence the instant suit filed under Section 92 of
the Civil P.C.",0.14251658
"with the leave of the Court granted under the said section is not
competent and the ex parte leave that was granted is liable to be revoked and
withdrawn.",0.13194264
"[…]I have already held that the St. Thomas School and its properties do
not constitute a public charitable trust at all but they are governed by the provisions
of the St. Thomas School Act, 1923 (Bengal Act XII of 1923).” (Emphasis supplied)
63.",0.09764764
"In The Advocate General v. Bhartiya Adam Jati Sewak Sangh and Ors reported in
MANU/HP/0182/2001, the High Court of Himachal Pradesh held that even if the defendant no.",0.1524125
"1
and 2 societies respectively were performing charitable functions, the same by itself would not
attract the provisions of Section 92 of the CPC since there was no evidence that any trust was
expressly or impliedly created.",0.06784921
"In the said case also the societies functioning for a charitable aim,
i.e., the social and economic upliftment of the weaker section of the society and money was being
raised from various sources, including the public at large as well as in the form of grants-in-aid from
the government.",0.15488651
"Further, the High Court interpreted Section 5 of the Societies Registration Act,
1860 to mean that if the properties were already vested in trustees, only then it shall not be deemed
to be vested in the governing body of the society.",0.05832911
"In other words, the subsequent registration of a
trust as a society would not have the effect of altering the properties belonging to the trust and the
trustees would continue to be the legal owners of such properties.",0.108643994
"It adopted the interpretation
given in Kesava Panicker (supra).",0.1452593
"In this context, it was held that there was no evidence to show that
any funds were collected from the general public before the defendant nos.",0.09751954
"1 and 2 societies
respectively came to be registered as societies and therefore, no trust as such could be said to have
been existed.",0.10174828
"Hence, all the monies received or collected by them would vest in the governing body
of the society only.",0.0760551
"Therefore, there being no trust and the defendant nos.",0.17631097
"1 and 2 respectively
admittedly being societies, the suit under Section 92 was not maintainable.",0.104507975
"The relevant
observations are reproduced hereinbelow:
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
41
 “17.",0.15255643
"At this stage, reference is required to be made to Section 5 of the Societies
Registration Act, 1860, which provides :
The property, movable and immovable, belonging to a society registered under this
Act, if not vested in Trustees, shall be deemed to be vested, for the time being in the
governing body of such society, and in all proceedings, civil and criminal may be
described as the property of the governing body of such society by their proper title.",0.16011232
"(Emphasis supplied in original)
18.",0.26470846
"Under the above provisions the properties shall not vest in the Society, if such
properties were already with the trustees.",0.3242967
"In other words, the registration of a Trust
as a Society under the Societies Registration Act, 1860 would not alter the position
and the properties belonging to the trust would not vest in the society but the trustees
would continue to be the legal owners of such properties.",0.11096153
"-xxx-
21.",0.50741154
"In the present case, there are neither pleadings nor evidence to show that any funds were
collected from the general public before the Defendants No.",0.105384335
"1 and 2 came to be registered as
Societies under the Societies Registration Act, 1860.",0.1616035
"Therefore there was no trust as such and vide
Section 20 of the Societies Registration Act, 1860, all moneys received by the Defendants No.",0.13647203
"1 and
2 either by way of grants-in-aid or in the form of contributions from the public would vest in the
societies, that is, Defendants No.",0.12388057
1 and 2.,0.2391623
"-xxx-
24.",0.48215503
"In the present case, the very first condition is lacking.",0.13731846
"As stated above, it is the admitted case of
the Plaintiff that Defendants No.",0.1925771
"1 and 2 are ""societies"" registered under the Societies Registration
Act, 1860.",0.11809599
There is no averment and/or evidence that any trust was expressly or impliedly created.,0.17600802
Even if Defendants No.,0.2495023
"1 and 2 are carrying on charitable purpose, the same by itself would not
attract the provisions of Section 92, Code of Civil Procedure.",0.053821377
25.,0.44722325
On the facts and circumstances of the case neither the Defendants No.,0.23610316
"1 and 2 are public trusts
nor the Defendants No.",0.113017
3 to 7 are the trustees.,0.24191551
"The issue is decided against the Plaintiff.” (Emphasis
supplied)
64.",0.1283898
"In Abhaya (supra), the Kerala High Court also refused to accept the contention that a society can
be considered to be a public trust for the purposes of Section 92 of the CPC.",0.109357096
"The organisation
therein was registered under the Travancore-Cochin Literary, Scientific, and Charitable Societies
Registration Act, 1955 and was constituted with the objectives of serving the mentally-ill, improving
the social and non-social environment of the mental hospitals in Kerala, provision of facilities to
improve the life-conditions of the mentally-ill, and rehabilitation of the recovered patients,
especially those patients who have no familial support.",0.13351144
"The required capital of the society was also
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
42
 raised by membership/subscription fees, donations, loans, grants and other voluntary
contributions, including from the public.",0.106770754
"Allegations of mismanagement, misconduct and
misappropriation were levelled against the defendants.",0.23380142
"While dismissing the original petition, it was
held as follows:
i.",0.16069737
"First, that there was absolutely nothing in the Rules and Regulations of the
Memorandum of Association which indicated that prior to the formation and
registration of the society there was a trust having any property.",0.091146834
"In such a scenario,
the formation of a society to carry out any charitable or social purpose would not ipso
facto make the society a public trust, especially since the society is also empowered to
acquire property to use for its purposes.",0.10031
"Such a property which is then acquired will
only be the property of the society which is a legal person by virtue of the provisions
of the statute and will not be a property in respect of which a trust can be predicated.",0.09967689
"It cannot be said that whenever a society acquires property, it declares itself as a
trustee in respect of that property.",0.11507907
"While it does have a legal obligation to use the property for its prescribed purposes
and strictly in accordance with the Rules and Regulations of the Memorandum of
Association, by no stretch of imagination can it be considered as a declaration of
trust.",0.07089525
ii.,0.41226038
"Secondly, on a reading of Section 8 of the Travancore-Cochin Literary, Scientific,
and Charitable Societies Registration Act, 1955, which is pari materia to Section 5 of
the Societies Registration Act, 1860, it was inferred that unless the properties had
already vested separately in trustees, they shall vest in the governing body of the
society.",0.07213454
iii.,0.39732054
"Thirdly, it was opined that a procedure for the removal of the existing governing
body, appointment of a fresh governing body and framing a scheme for the better and
efficient management of the society was already contemplated within the
Travancore-Cochin Literary, Scientific, and Charitable Societies Registration Act,
1955.",0.057059783
"Such a relief could be availed by the members of the society as well, however,
provided that a minimum of 10% of the members on the rolls of the society join
together.",0.14172333
"It was opined that this express provision cannot be sought to be
circumvented by the aggrieved members of the society by making an allegation that
the society is a public trust and adopting the route under Section 92 of the CPC
instead.",0.06044677
iv.,0.39282477
"Lastly, while acknowledging that it is the allegation in the plaint that determines the jurisdiction
of the court under Section 92 of the CPC and that if a breach of trust is ‘alleged’, the grant of leave
may be given, it was cautioned that when the very existence of a trust of any kind is seriously
disputed/denied, the court must prima facie satisfy itself of the existence of the trust.",0.08135641
"It is true that if
the contention is that there is no public trust but only a private one, a decision on whether the trust
is of a public or private nature can only be made after taking in evidence.",0.11084206
"However, the same
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
43
 principle would not apply when the issue is that a trust by itself is absent in the circumstances.",0.08929649
There must be some material to convince the court that a trust has been created.,0.17427842
65.,0.4275179
"The relevant observations made in Abhaya (supra) are reproduced hereinbelow:
“7.",0.13623548
"In the 1st paragraph of the petition itself it is admitted that the first
petitioner-organisation “Abhaya” was constituted with the objectives of serving the
mentally ill-persons, improving the social and non-social environment of the mental
hospitals of Kerala, providing the mentally ill-persons with facilities to improve their
life conditions and rehabilitating the recovered patients, especially those who are
unwanted by their families.",0.1332939
"It is also admitted that in a general body meeting of the
1st petitioner held on 5-1-1986 it was decided to register the 1st petitioner-
organisation under the provisions of Act XII of 1955 and the same was registered
with Reg.",0.054002993
No.,0.5367053
"71 of 1986 by the Registrar of Co- operative Societies having its
registered office at “Varda” Nandavanam, Trivandrum.",0.16428602
"In paragraphs 3 to 13 the
respondents 1 to 6 have extracted the various provisions of the Rules and Regulation
of the Society.",0.09751372
"A copy of the Memorandum of Association is produced by respondents
1 to 6.",0.15397215
"The Memorandum of Association shows that the name of the Society is
“Abhaya” and its registered office is at “Varada” Nandavanam, Trivandrum.",0.19055736
The area of activity of the Society is limited to State of Kerala.,0.16344641
"Clause 4 of the Rules and Regulations
of the Memorandum of Association deals with the main objectives of the Society, which reads as
follows:—
4.",0.14184979
"The main objectives of the Society shall be the service of the mentally ill, alcoholics and drug
addicts, women in distress and children and other groups in distress.",0.2422486
"The society shall aim at—
(a) Improving the social and non-social environment of the mental hospitals of Kerala.",0.16910185
(b) Providing the mentally ill with facilities to improve their life conditions.,0.26865044
"(c) Rehabilitating the recovered patients, especially those who are unwanted by their families.” […]
Clause 10 deals with the capital of the society, which reads as follows:— “10.",0.12501112
"The required capital of
the society shall be raised by the membership and subscription fees and donations, loans, grants and
other voluntary contributions from the public State and Central Governments and other institutions
or organisations.” […]
8.",0.14689216
"It is true that Clause 4 of the Rules and Regulations shows that the Society is constituted with the
main objectives of rendering service of the mentally ill, alcoholics and drug addicts, women in
distress and children and other groups in distress.",0.089713156
"But, there is absolutely nothing in the Rules and
Regulations of Memorandum of Association to show that prior to the formation and registration, of
the society there was a trust haying any property.",0.06359559
"On the other hand, a reading of the memorandum
of Association shows that there were 7 promotees and they convened a General Body meeting on
5-1-1986.",0.09351082
"The General Body held on 5-1-1986 decided to register the 1st petitioner as a Society under
Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
44
 Act XII of 1955.",0.09479368
"Clause 10 shows that on the date of formation of the Society there was no property
over which the Society had any ownership.",0.11325049
"A formation of a Society under the provisions of Act XII
of 1955 to carry out any charitable or social purpose will not make the Society a public Trust.",0.08486733
"The
Society is empowered to acquire property also to use for its purposes.",0.114500135
"But, that property which is to
be Acquired will only be the property of the Society and it will not be a property in respect of which
it is possible to predicate a trust.",0.10125571
The preamble of the Act XII of 1955 is relevant.,0.17501867
"It states as
follows:— “Whereas it is expedient that provision should be made for improving the legal condition
of Societies, established for the promotion of literature, science, or the fine arts, or for the diffusion
of useful knowledge or for charitable purposes.” Section 3 of the Act provides that any seven or more
persons associated for any charitable purpose may by subscribing their names to a memorandum of
association and filing the same with the Registrar, form themselves into a society.",0.1461643
"Section 32 of the
Act provides that the following Societies may be registered under the Act:
“Charitable societies, societies established for the promotion of science literature or
the fine arts, the diffusion of useful knowledge, the foundation or maintenance of
libraries or reading rooms for general use among the members or open to the public,
or public museums and galleries of painting and other works of art collections of
natural history mechanical and philosophical inventions, instruments or designs.”
Section 8 of the Act deals with the property of the Society.",0.16988237
It reads as follows:— “8.,0.39701268
Property of society how vested.,0.22365963
"The property, movable and immovable, belonging to
a society, if not vested in trustees, shall be deemed to be vested, for the time being, in
the governing body of such society, and in all proceedings, civil and criminal, may be
described as the property of the governing body of such society by their proper title.”
A reading of Section 8 makes it clear that unless the properties had already vested
separately in trustees, it shall vest in the governing body of the society.",0.14247379
"[…] Section 25
deals with application to court for dissolution framing schemes, etc.",0.13214284
"Section 25 reads
as follows:— “25.",0.26730177
"Application to Court for dissolution, framing a scheme, etc.",0.28745005
"— (1)
When an application is made by the State Government or ten per cent of the
members on the rolls of a society to the District Court within the jurisdiction of which
the society is registered, the Court may, after enquiry and on being satisfied that it is
just and equitable pass any of the following orders:—
(a) removing the existing governing body and appointing a fresh governing body; or
(b) framing a scheme for the better and efficient management of the society; or
(c) dissolving the Society.",0.17205721
"(2) Where the application under sub-section (1) is by the members of the society, the
applicant shall deposit in Court along with the application the sum of one hundred
rupees in cash as security for costs.” Section 25 makes it very clear that a suit can be
filed before the District Court by 10% of the members of the society against the
Society for removing the existing governing body and appointing a fresh governing
body or for framing a scheme for the better and efficient management of the society.",0.1045894
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
45
 The right to file the suit to frame a scheme is not confined to the State Government
alone.",0.096087
"The relief that the District Court can grant is not restricted to ordering
dissolution of the society only.",0.115743265
"Section 25 confers power on the members of the
society to institute a suit for removing the governing body or for appointing a fresh
governing body and for framing a scheme.",0.15270594
"The only condition is that to file such suit
minimum 10% of the members on the rolls of the society shall join together and the
suit is to be filed before the District Court, Sub-
section (2) of Section 25 provides that the plaintiff has to deposit Rs.",0.091793805
100/- as security for costs.,0.22720237
9.,0.39405432
"A reading of the various Sections of Act XII of 1955 shows that even if the object of a society
formed under the provisions of Act XII of 1955 is a charitable purpose and even if it acquires
property and use the same for achieving the object of the society, the property is owned by the
Society and it belongs to it.",0.080154285
"The property is that of the society which is a legal person by virtue of the
provisions of the statute.",0.15710974
"It cannot be said that whenever a society acquires property, it declares
itself as a trustee in respect of that property.",0.11507907
"The Society has a legal obligation to use the property
for purposes of the society acquired strictly in accordance with the provisions contained in the Rules
and Regulations of Memorandum of Association.",0.10253949
"By no stretch of imagination it can be considered
as a declaration of trust in respect of a property acquired by the Society.",0.082753144
"-xxx-
11.",0.44190547
"The preamble of the Indian Trusts Act, 182, states that it was enacted to define and amend the
law relating to private trusts and trustees.",0.10373364
Section 3 of the Indian Trusts Act defines “trust”.,0.16696209
"It reads
as follows:— “A “Trust” is an obligation annexed to the ownership of property, and arising out of a
confidence reposed in and accepted by the owner, or declared and accepted by him, for the benefit of
another, or of another and the owner.” To constitute a trust, there must be an author of the trust,
trustees, beneficiary, trust property and beneficial interest.",0.16698104
"The concept of trust involves four
ingredients; a settlor or donor, a trustee or trustees, the beneficiaries and the subject matter.",0.12090817
"Of
course, the beneficiaries may be a specified group or general public.",0.13863257
"Trust may be either express or
constructive.",0.27588218
"But, a trust is created only when the author of the trust indicates with reasonable
certainty by words or act the intention in his part to create a trust, beneficiary and the trust
property.",0.048629183
The subject matter of a trust must be a property transferable to the beneficiary.,0.12523381
"It must
not be merely a beneficial interest.",0.15652803
12.,0.42834318
"In Kesava Panicker v. Damodara Panicker 1975 Ker LT 797:
(AIR 1976 Kerala 86) a Full Bench of this Court considered the effect of the
subsequent registration of a society.",0.090603195
"[…] That principle was followed in Sukumaran v.
Akamala Sree Dharma Sastha Idol (1992) 1 Ker LT 432: (AIR 1992 Kerala 406), but
in both those cases there were materials to show that a public trust was in existence
and later that trust got registered under the provisions of Act XII of 1955.",0.09571858
"I shall
consider whether there is any material in this case to show that the 1st petitioner was
a trust and later it got itself registered under the provisions of Act XII of 1955.",0.023367636
"Operation Asha vs Shelly Batra on 5 August, 2025
Indian Kanoon - http://indiankanoon.org/doc/103180344/
46
 13.",0.1736372
"[…] A reading of various averments in the Original Petition shows that though the word “Trust”
is used to describe the 1st petitioner, there is no averments in the pleadings to show the existence of
a Trust, whether Public or Private.",0.10130286
"On the other hand, the materials on record clearly shows that the
1st petitioner is a Society registered under Act XII of 1955.",0.056562528
14.,0.39561367
A comparison of Section 25 of the Act XII of 1955 and Section 92 of C.P.,0.157109
"Code shows that the
reliefs provided under Section 25 of the Act and under Section 92 of the C.P.",0.114802055
Code are similar.,0.3095119
"The
suit under Section 25 of the Act is also to be filed before the District Court.",0.17563996
"The main difference is
that to file a suit under Section 25 of the Act a minimum 10% of the members of the Society must
join together as plaintiffs.",0.07827841
"But they need not obtain any permission as contemplated under Section
92 of the C.P.",0.091920696
Code.,1.0
"The minimum number of 10% of the members is insisted to see that the Society
is not unnecessarily dragged to court of law.",0.09428728
"The member of the Society cannot be allowed to
circumvent that provision by making an allegation that the Society is a Trust.",0.12665074
15.,0.40426585
